Index,Iframe,domain,filename
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=raadiofarda.com&amp;pid=9PO755G95""></iframe>",http://raadiofarda.com,/mnt/ke_scrapy_data_22_bot3/1/Win7_32_IE8_1_6477_20170726_103138/html_200_20170726_103138.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/qJIbLKWyYaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://hruner.com,/mnt/ke_scrapy_data_22_bot3/6/Win7_32_IE8_6_7350_20170728_171829/html_200_20170728_171829.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/q25uqT5zrv5vMKD="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://jangasm.org,/mnt/ke_scrapy_data_22_bot3/6/Win7_32_IE8_6_2517_20170728_171847/html_200_20170728_171847.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/q2u6LmSuqP5upzp="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://jump1ng.net,/mnt/ke_scrapy_data_22_bot3/6/Win7_32_IE8_6_8557_20170728_171854/html_200_20170728_171854.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/L2WdpzIwrJ5uM3MuqP5jLab="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://powerplanting.com/,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_1022_20170729_004505/html_200_20170729_004505.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=czbaoyu.com&amp;pid=9PO755G95""></iframe>",http://www1.czbaoyu.com/?kw=sewing%20machine,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_7975_20170729_004243/html_200_20170729_004243.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=douate.com&amp;pid=9PO755G95""></iframe>",http://douate.com,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_6058_20170729_004257/html_200_20170729_004257.txt
1,"<iframe frameborder=""0"" height=""1"" src=""http://188.165.163.235/index/api.php?sid=9Hbrbj_20O5TRHrR0aFL"" style=""position:absolute;top:-100px;left:9999px"" width=""1""></iframe>",http://armazones.com,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_5119_20170729_004149/html_200_20170729_004149.txt
2,"<iframe frameborder=""0"" height=""1"" src=""http://91.210.166.134/JC81xy"" style=""position:absolute;top:-100px;left:9999px"" width=""1""></iframe>",http://armazones.com,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_5119_20170729_004149/html_200_20170729_004149.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=sockslab.net&amp;pid=9PO755G95""></iframe>",http://sockslab.net,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_7232_20170729_004534/html_200_20170729_004534.txt
0,"<iframe height=""0"" name=""5924"" src=""http://AAA.77xxmm.cn/new858.htm?075"" width=""0""></iframe>",http://de007.net,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_845_20170729_004252/html_200_20170729_004252.txt
1,"<iframe height=""0"" name=""5924"" src=""http://aaa.1l1l1l.com/error/404.html"" width=""0""></iframe>",http://de007.net,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_845_20170729_004252/html_200_20170729_004252.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=alphaxiom.com&amp;pid=9PO755G95""></iframe>",http://alphaxiom.com,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_6565_20170729_004128/html_200_20170729_004128.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=natebennettfleming.com&amp;pid=9PO755G95""></iframe>",http://natebennettfleming.com,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_1559_20170729_004435/html_200_20170729_004435.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=114oldest.com&amp;pid=9PO755G95""></iframe>",http://114oldest.com,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_3018_20170729_004113/html_200_20170729_004113.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pT5upUWyrJWcpv5vMKD="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cancerlove.org/,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_1107_20170729_004230/html_200_20170729_004230.txt
0,"<iframe frameborder=""0"" height=""0"" src=""http://db3service.ru/in.php?a=QQkFBwQEAAADBgAGEkcJBQcEAQMABQEEDQ=="" width=""0""></iframe>",http://ali59000.free.fr,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_7660_20170729_004127/html_200_20170729_004127.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=mainnetsoll.com&amp;pid=9PO755G95""></iframe>",http://mainnetsoll.com,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_2962_20170729_004402/html_200_20170729_004402.txt
0,"<iframe height=""1"" src=""http://volgo-marun.cn/pek/index.php"" style=""visibility: hidden;"" width=""1""></iframe>",http://soluxury.co.uk,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_4814_20170729_004535/html_200_20170729_004535.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/rz51ZTSloP5jLab="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://mah0ney.com,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_3860_20170729_004401/html_200_20170729_004401.txt
0,"<iframe height=""1"" src=""http://googlestat77.com/"" style=""visibility:hidden;"" width=""1""></iframe>",http://greenculturefoundation.org,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_8367_20170729_004315/html_200_20170729_004315.txt
1,"<iframe height=""1"" src=""http://visions7.net/"" style=""visibility:hidden;"" width=""1""></iframe>",http://greenculturefoundation.org,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_8367_20170729_004315/html_200_20170729_004315.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=gumblar.cn&amp;pid=9PO755G95""></iframe>",http://gumblar.cn,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_1423_20170729_004317/html_200_20170729_004317.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=microsearchstat.com&amp;pid=9PO755G95""></iframe>",http://microsearchstat.com,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_6210_20170729_004415/html_200_20170729_004415.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=augami.net&amp;pid=9PO755G95""></iframe>",http://augami.net,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_1151_20170729_004150/html_200_20170729_004150.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=se-group.de&amp;pid=9PO755G95""></iframe>",http://se-group.de,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_5749_20170729_004524/html_200_20170729_004524.txt
0,"<iframe height=""10"" src=""http://jedelcio.com.br/counter.php"" style=""visibility: hidden; position: absolute; left: 0px; top: 0px"" width=""10""></iframe>",http://yeniyuzyillions.org,/mnt/ke_scrapy_data_22_bot3/10/Win7_32_IE8_10_7870_20170729_004627/html_200_20170729_004627.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/AGNjZwqjLl5jLab="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://50027cp.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_2230_20170727_171828/html_200_20170727_171828.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmV3YaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj27.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_8093_20170727_174322/html_200_20170727_174322.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/AGNjAGSjLl5jLab="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://50051cp.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_3167_20170727_171847/html_200_20170727_171847.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmZ5YaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj39.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_5699_20170727_174349/html_200_20170727_174349.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmD1Av5jLab="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj456.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_7500_20170727_174359/html_200_20170727_174400.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmxjYaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj90.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_7679_20170727_174521/html_200_20170727_174521.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmx4YaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj98.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_4420_20170727_174542/html_200_20170727_174542.txt
0,"<iframe frameborder=""0"" height=""140"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" src=""https://www.944711.com/xglhc.aspx"" width=""100%""></iframe>",http://038481.com,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_6074_20170727_171239/html_200_20170727_171239.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmZmZmZhpTW6"" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj3333.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_5848_20170727_174342/html_200_20170727_174342.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmD2YaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj46.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_5631_20170727_174400/html_200_20170727_174400.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmt5YaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj89.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_7639_20170727_174518/html_200_20170727_174518.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmD0YaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj44.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_647_20170727_174354/html_200_20170727_174354.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmL5YaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj69.com,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_9797_20170727_174445/html_200_20170727_174445.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmRkZF5jLab="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj111.com,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_7282_20170727_174302/html_200_20170727_174302.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/AGNjZwSjLl5jLab="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://50021cp.com,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_388_20170727_171825/html_200_20170727_171825.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmx5YaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj99.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_7242_20170727_174543/html_200_20170727_174543.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmD1YaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj45.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_4349_20170727_174358/html_200_20170727_174358.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmtmYaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj83.com,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_7178_20170727_174459/html_200_20170727_174459.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmLkYaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj61.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_8005_20170727_174426/html_200_20170727_174426.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmxmYaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj93.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_8452_20170727_174536/html_200_20170727_174536.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmpkYaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj71.com,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_1758_20170727_174448/html_200_20170727_174448.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmZlYaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj32.com,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_843_20170727_174339/html_200_20170727_174339.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmZ0AF5jLab="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj345.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_9998_20170727_174344/html_200_20170727_174344.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmxhpTW6"" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj9.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_3157_20170727_174520/html_200_20170727_174520.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmpmYaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj73.com,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_3636_20170727_174449/html_200_20170727_174449.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmxkYaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj91.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_5245_20170727_174528/html_200_20170727_174528.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmH2Al5jLab="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj567.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_9869_20170727_174421/html_200_20170727_174421.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmLmYaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj63.com,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_1458_20170727_174427/html_200_20170727_174427.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/AGNjZwAjLl5jLab="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://50023cp.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_380_20170727_171826/html_200_20170727_171826.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmHjYaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj50.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_8668_20170727_174406/html_200_20170727_174406.txt
0,"<iframe frameborder=""0"" height=""140"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" src=""https://www.944711.com/xglhc.aspx"" width=""100%""></iframe>",http://748230.com,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_8400_20170727_172329/html_200_20170727_172329.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmZ0YaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj34.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_6184_20170727_174343/html_200_20170727_174343.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmVlZv5jLab="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj222.com,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_3882_20170727_174317/html_200_20170727_174317.txt
0,"<iframe <="""" allowtransparency=""true"" frameborder=""0"" height=""170"" iframe="""" scrolling=""no"" src=""http://www.lelelove520.com/cs.asp"" width=""200""></iframe>",http://010xinlei.com,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_8113_20170727_152401/html_200_20170727_152401.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmV2YaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj26.com,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_9694_20170727_174321/html_200_20170727_174321.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmVmYaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj23.com,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_8071_20170727_174318/html_200_20170727_174318.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmt4YaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj88.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_1183_20170727_174503/html_200_20170727_174503.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmx1YaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj95.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_6574_20170727_174539/html_200_20170727_174539.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/AGNjAGAjLl5jLab="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://50053cp.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_396_20170727_171848/html_200_20170727_171848.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmL4YaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj68.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_2643_20170727_174445/html_200_20170727_174445.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmH2YaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj56.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_8057_20170727_174420/html_200_20170727_174420.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmplYaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj72.com,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_5051_20170727_174448/html_200_20170727_174448.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmp4BF5jLab="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj789.com,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_6396_20170727_174455/html_200_20170727_174455.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmR0YaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj14.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_646_20170727_174306/html_200_20170727_174306.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" src=""http://mcc.godaddy.com/park/pTA0qmD4YaOvrt=="" style=""visibility: visible;height: 100%; position:absolute"" width=""100%""></iframe>",http://cpgj48.com/,/mnt/ke_scrapy_data_22_bot3/4/Win7_32_IE8_4_1340_20170727_174403/html_200_20170727_174403.txt
